file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterSetterOperation.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterSetterOperation,class,17,19,2,17,41,1,0,49,0,0.575,1,1,8,2,6,2,0,0,6,0,0,0,5,1,0,5,0,0,2,0,2,149,10,2,18,0,3,0,4,35,0,29,4,0,2,0,73,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\eclipse\hello\src\NoPackage.java,NoPackage,class,0,0,0,0,1,1,0,1,0,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\internal\gradle\checksums\HashProvider.java,org.eclipse.jdt.ls.internal.gradle.checksums.HashProvider,class,1,2,1,1,6,1,0,9,1,0.6666667,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,3,2,2,1,0,0,2,0,2,33,2,2,1,2,0,3,2,8,0,7,2,0,0,0,31,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\DocumentSymbolHandler.java,org.eclipse.jdt.ls.core.internal.handlers.DocumentSymbolHandler,class,34,40,6,34,102,2,0,109,122,0.8627451,0.33333334,0.33333334,17,2,3,14,0,0,3,0,0,0,3,2,0,3,0,0,0,0,38,501,46,3,27,9,5,9,13,48,5,46,4,0,1,3,175,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests.syntaxserver\projects\maven\salut4\src\test\java\test\AppTest.java,test.AppTest,class,1,1,0,1,1,1,0,0,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\TestVMType.java,org.eclipse.jdt.ls.core.internal.TestVMType,class,10,19,9,10,11,2,0,23,28,0.875,0,0,8,2,7,0,1,0,8,0,0,0,3,3,1,2,0,0,3,0,1,50,7,1,0,1,0,4,0,11,1,11,1,0,0,0,62,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\maven\archetyped\src\main\resources\archetype-resources\src\main\java\App.java,$foo.bar.App,class,0,0,0,0,1,1,0,1,0,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\maven\type-hierarchy\src\main\java\org\example\Three.java,org.example.Three,class,1,1,0,1,0,3,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\text\correction\SourceAssistProcessor.java,org.eclipse.jdt.ls.core.internal.text.correction.SourceAssistProcessor,class,49,50,1,49,179,1,0,150,316,0.93486583,0.027777778,0.027777778,29,7,9,20,0,0,9,0,0,0,9,8,7,2,0,0,8,0,84,647,87,6,48,11,7,13,28,149,1,150,3,0,0,14,194,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\InlayHintFilterManagerTest.java,org.eclipse.jdt.ls.core.internal.handlers.InlayHintFilterManagerTest$Anonymous2,anonymous,2,2,0,2,1,1,0,5,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,11,-1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\EnvironmentTest.java,org.eclipse.jdt.ls.core.internal.EnvironmentTest,class,1,1,0,1,3,1,0,6,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,7,0,0,0,0,0,0,0,0,11,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\InlayHintFilterManagerTest.java,org.eclipse.jdt.ls.core.internal.handlers.InlayHintFilterManagerTest$Anonymous1,anonymous,2,2,0,2,1,1,0,5,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,9,-1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\maven\multimodule3\module3\src\test\java\org\eclipse\AppTest.java,AppTest,class,1,1,0,1,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\ServiceStatus.java,org.eclipse.jdt.ls.core.internal.ServiceStatus,enum,0,4,4,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\BuildWorkspaceStatus.java,org.eclipse.jdt.ls.core.internal.BuildWorkspaceStatus,enum,0,4,4,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\ConnectionStreamFactoryTest.java,org.eclipse.jdt.ls.core.internal.ConnectionStreamFactoryTest,class,7,8,1,7,5,1,0,14,6,0,0,0,4,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,1,0,0,4,1,4,0,4,0,0,0,0,23,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\WorkspaceFolderChangeHandlerTest.java,org.eclipse.jdt.ls.core.internal.handlers.WorkspaceFolderChangeHandlerTest,class,9,9,0,9,3,2,0,13,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,4,24,0,0,0,0,0,2,0,9,0,7,0,0,0,0,37,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\refactoring\AnonymousClassToNestedTest.java,org.eclipse.jdt.ls.core.internal.refactoring.AnonymousClassToNestedTest,class,13,13,0,13,8,4,0,12,0,0.33333334,1,1,8,0,8,0,0,0,8,0,0,0,3,1,0,3,0,0,1,0,8,219,0,0,0,0,0,169,7,45,0,38,0,0,0,0,73,1,0
